round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
5,158,2026-09-15T14:05:47.271311+00:00,research group founded 2009 coordinator December 2023 literary studies Routledge,"[""research"",""group"",""founded"",""2009"",""coordinator"",""december"",""2023"",""literary"",""studies"",""routledge""]","""research"" OR ""group"" OR ""founded"" OR ""2009"" OR ""coordinator"" OR ""december"" OR ""2023"" OR ""literary"" OR ""studies"" OR ""routledge""",5,f0faec5e9e9d0e22c41dcaa62004c17c67ef6e517d33c99a7783c189504dc1fa,22365424cda8f2be11733adb81b72f1d4bb24c18ebb2ada41d6a95b40336aa66,False,"[""d6"",""d7"",""d37"",""d41"",""d18""]","[""63611"",""1728"",""6982"",""86603"",""30521""]","[{""docid"":""63611"",""score"":21.160105441550066,""snippet"":"" ... Journal of the International Society for Iranian Studies. Routledge, 41(1): 137-158. (2016)\n\n- \""Morphological Priming of Multi-morphemic Persian Words in Mental Lexicon\"". The 2nd Workshop on Persian Language and Computer. Tehran University. 29-38. (2006)\n\n- \""Control in Persian (2)\"". Literary Text Research. Allameh Tabatabayee University, College ... "",""title"":""https://mes.uchicago.edu/pouneh-shabani-jadidi""},{""docid"":""1728"",""score"":20.411978340370208,""snippet"":"" ... 2023-09-01\n---\nMona Baker is Affiliate Professor at the Sustainable Health Unit (SUSTAINIT), University of Oslo, where she is responsible for developing the Oslo Medical Corpus, co-coordinator of the Genealogies of Knowledge Research Network, Director of the Baker Centre for Translation and Intercultural Studies at Shanghai ... "",""title"":""https://publications-prairial.fr/encounters-in-translation/index.php?id=91""},{""docid"":""6982"",""score"":20.177066537434673,""snippet"":"" ... Editor, Working Papers Series, Eco-Research Chair in Environmental Risk Management. 22 papers in Series.\n\nReport Editor and Project Organizer, \""Toward an Ideal World of Environmental Risk Management,\"" 28 participants from 11 departments.\n\nUniversity of California, Riverside\n\nAssistant Coordinator, Humanities and Social Sciences Faculty Gender Studies Group, 1991 ... "",""title"":""https://www.gmu.edu/profiles/alight1""},{""docid"":""86603"",""score"":20.17090076162549,""snippet"":"" ... Open research data at LNU: Open science project part, 2023-2025 : LNUB Webinar Series for Researchers (För dig som forskar), 8 October 2024.\n\n- Golub, K., Kamal, A.M., Ihrmark, D. (2024). DARIAH-SE: Coordination, Networking, Platforms : DARIAH-SE Launch, Växjö, 9 December 2024.\n\n- Golub, K. (2024). Europe/Africa ... "",""title"":""https://lnu.se/en/staff/koraljka.golub/""},{""docid"":""30521"",""score"":19.917750219396424,""snippet"":"" ... Computer Science, 2023), we offer the MSc Artificial Intelligence course with great flexibility (1 year full-time, 2 year part-time or 3 year staged study). If you are interested, apply here. 15 Scholarships available for applicants from under-represented groups, £10,000 of each. Research & Development Collaboration ... "",""title"":""https://www.brunel.ac.uk/research/Institutes/Institute-of-Digital-Futures/Our-digital-experts""}]"
5,162,2026-09-15T14:05:48.026045+00:00,Katherine Mansfield research group 2009 coordinator,"[""katherine"",""mansfield"",""research"",""group"",""2009"",""coordinator""]","""katherine"" OR ""mansfield"" OR ""research"" OR ""group"" OR ""2009"" OR ""coordinator""",5,1e9c97cdad7394b1cb794a07db185659ef4029e44459ee576ae3ccef0cefa2f4,be3abceec3842e7be912663b3f5cc46980d567511ba005b41d3ae172647b2196,False,"[""d59"",""d60"",""d61"",""d44"",""d62""]","[""18561"",""60227"",""68778"",""60284"",""97634""]","[{""docid"":""18561"",""score"":19.0388584909445,""snippet"":"" ... Dedicated 2002.\n\n- 2009 Lorenzo de Zavala State Archives and Library Building- various, Austin, TX - Noted Texas authors, including James Michener, Walter Prescott Webb, and Jack \""Jaxon\"" Jackson used the state archives for research and inspiration. Dedicated Dec. 3, 2009.\n\n- 2011 Mansfield Public Library - John Howard Griffin, Mansfield, TX ... "",""title"":""https://www.utrgv.edu/newsroom/2022/04/04-utrgv-center-for-mexican-american-studies-hosts-literary-landmark-unveiling-in-honor-of-gloria-anzalda.htm""},{""docid"":""60227"",""score"":18.808209729895918,""snippet"":"" ... They got on well, although Mansfield considered the much wealthier Arnim to be patronizing.Katherine Mansfield, Vincent O'Sullivan, ed., et al. (1996) The Collected Letters of Katherine Mansfield: Volume Four: 1920–1921, pp. 249–250. Oxford: Clarendon Press. Retrieved 20 July 2020 (Google Books) Mansfield satirized Arnim ... "",""title"":""https://en.wikipedia.org/wiki/Elizabeth_von_Arnim""},{""docid"":""68778"",""score"":17.408403623523842,""snippet"":"" ... 6 of Katherine Mansfield's Short Stories You Need to Read\nauthor: Rosie Lesso; Answers\ndate: 2023-09-03\n---\nThough she was born in New Zealand, Katherine Mansfield spent her adult life in Europe (principally in London), where she spent her time writing reviews, poems, and short stories ... "",""title"":""https://www.thecollector.com/katherine-mansfield-short-stories-to-read/""},{""docid"":""60284"",""score"":17.361960422140662,""snippet"":"" ... Infantile and Parental Crises in the Short Fiction of Katherine Mansfield, Helen Simpson and Hanif Kureishi\"" in R. Arias, M. López-Rodríguez, C. Pérez-Hernández and A. Moreno-Ortiz, eds., Hopes and Fears. English and American Studies in Spain. AEDEAN/Universidad de Málaga, 2013, 304–307.\n\n- Torres-Zúñiga ... "",""title"":""https://intersections.es/?page_id=468""},{""docid"":""97634"",""score"":16.74243062074749,""snippet"":"" ... Katherine Mansfield\n\nBorn in New Zealand but most associated with London literary movement The Bloomsbury Group, Katherine Mansfield was a pioneer of modernist fiction. Casting off the distant narratives of Victorian literature, Mansfield got into the minds of her characters, detailing their thoughts, memories and fears.\n\nIf you ... "",""title"":""https://www.globesoup.net/writing-blog/20-greatest-short-story-writers-of-all-time""}]"
5,169,2026-09-15T14:05:48.664835+00:00,D.H. Lawrence research group 2009 coordinator Routledge 2018,"[""d"",""h"",""lawrence"",""research"",""group"",""2009"",""coordinator"",""routledge"",""2018""]","""d"" OR ""h"" OR ""lawrence"" OR ""research"" OR ""group"" OR ""2009"" OR ""coordinator"" OR ""routledge"" OR ""2018""",5,e5d8cecbef730334920f4268284000a54e2f8e4a481a85daf1580277ce7061aa,09e54be83af711542a9f723d21fb41d5d7e051829f0c8ccc89221caa1b8c0088,True,"[""d47"",""d48"",""d40"",""d49"",""d50""]","[""98088"",""73830"",""23789"",""100163"",""4163""]","[{""docid"":""98088"",""score"":22.246774629042903,""snippet"":"" ... Jessica Davis\n\nPh.D. 2019\n\nCurrent Position\n\nPhilosophy Instructor, Western Governors University\n\nLeAnn Holland\n\nPh.D. 2018\n\nCurrent Position\n\nAssistant Professor of Education and the Coordinator of the Graduate Program at St. Lawrence University in upstate New York\n\nSelect Publications\n\nOstrow-Michel, Jessica, LeAnn M. Holland, Claudine Brunnquell ... "",""title"":""https://www.tc.columbia.edu/arts-and-humanities/philosophy/people/alumni---doctoral-program/""},{""docid"":""73830"",""score"":21.9086023737024,""snippet"":"" ... pp. 111–139). Routledge.\n\nFerrari, M., & Chi, M. T. H. (1998). The nature of naive explanations of natural selection. International Journal of Science Education, 20(10), 1231–1256.\n\nGreene, E. D. (1990). The logic of university students' misunderstanding of natural selection. Journal of Research in Science Teaching, 27 ... "",""title"":""https://ojs.cepsj.si/index.php/cepsj/article/view/1484""},{""docid"":""23789"",""score"":21.314072362118463,""snippet"":"" ... He received his Ph.D. from the University of Utah in 1980, with a focus on Middle East studies, Turkish and Islamic history. His recent research interests focused on social and cultural 19th-century Istanbul. |\n\nDavid Stratton 1962–1993 dstratton@wsu.edu | David H. Stratton (1927-2023) , Professor ... "",""title"":""https://history.wsu.edu/people/""},{""docid"":""100163"",""score"":20.853075077251017,""snippet"":"" ... Schunk, D. H., Meece, J. L., & Pintrich, P. R. (2014). Motivation in education: Theory, research, and applications (4th ed.). Pearson.\n\nSchunk, D. H., & Pajares, F. (2009). Self-efficacy theory. In K. R. Wentzel & A. Wigfield (Eds.), Handbook of motivation at school (pp. 35–53). Routledge/Taylor & Francis Group ... "",""title"":""https://link.springer.com/article/10.1007/s10648-023-09767-9""},{""docid"":""4163"",""score"":20.58113276899321,""snippet"":"" ... In D. Neil (Ed.), Pioneering perspectives in Cooperative Learning: theory, research, and classroom practice for diverse approaches to CL (pp. 146–164). Routledge.\n\nBarkley, E. F., Cross, K. P., & Major, C. H. (2014). Collaborative learning techniques: a handbook for college faculty (2nd ed.). Wiley\n\nBruffee, K. A. (1973 ... "",""title"":""https://link.springer.com/article/10.1007/s11528-022-00823-9""}]"
5,170,2026-09-15T14:05:48.683790+00:00,contemporary women's writing research group 2009 Routledge 2018 co-edited,"[""contemporary"",""women"",""s"",""writing"",""research"",""group"",""2009"",""routledge"",""2018"",""co"",""edited""]","""contemporary"" OR ""women"" OR ""s"" OR ""writing"" OR ""research"" OR ""group"" OR ""2009"" OR ""routledge"" OR ""2018"" OR ""co"" OR ""edited""",5,2d138dc23db165ed3e04847a5376ae04a653b75dcfd9ff32723a8073e70aaaaf,73c79ef9a6f2d680b004bd55180be0b7eaed9987e8d6c57a34094e7c0d5e7d93,False,"[""d63"",""d64"",""d31"",""d65"",""d66""]","[""87097"",""30196"",""46908"",""34680"",""43417""]","[{""docid"":""87097"",""score"":23.464019609511748,""snippet"":"" ... Together with Alexandra Lloyd and Laura Tunbridge, I co-convened the Oxford Song Network: Poetry and Performance at TORCH (The Oxford Research Centre in the Humanities), and between 2009 and 2024, I was one of the convenors of Study Group for Slavonic and East European Music (supported by ... "",""title"":""https://www.mod-langs.ox.ac.uk/people/philip-bullock""},{""docid"":""30196"",""score"":23.077276270579322,""snippet"":"" ... From Homer's Listeners to Shakespeare's Readers. New York: Oxford University Press, 2019. »\n\nAttridge, Derek (NHC Fellow 2014–15; 2016–17), ed. Zoë Wicomb and the Translocal: Writing Scotland and South Africa. Edited by Derek Attridge and Kai Easton. Routledge Research in Postcolonial Literature. New York: Routledge ... "",""title"":""https://nationalhumanitiescenter.org/scholarly-programs/books-by-fellows/""},{""docid"":""46908"",""score"":22.573550429943406,""snippet"":"" ... Popular culture\n\nWeinstock's research often seeks to theorize contemporary popular culture. Tangential to his emphasis on the Gothic, he edited a 2008 collection for SUNY Press on the animated program South Park.\n\nIn 2018, Weinstock published Critical Approaches to Welcome to Night Vale: Podcasting Between Weather and ... "",""title"":""https://en.wikipedia.org/wiki/Jeffrey_Andrew_Weinstock""},{""docid"":""34680"",""score"":22.354102648895516,""snippet"":"" ... She is a member of Mexico's National Fund for Culture and the Arts (SNCA) and held a scholarship in essay writing between 2018-2020.\n\nView Posts →\n\nGerald Epstein is Professor of Economics and a founding Co-Director of the Political Economy Research Institute (PERI) at the University ... "",""title"":""https://nonsite.org/authors/""},{""docid"":""43417"",""score"":22.285158368102937,""snippet"":"" ... Interraciality, Same Sex Desire, and Contemporary African American Culture. Bloomington: Indiana University Press, 2009.\n\nJohnson, Kelli. ed. Performing Worlds into Being: Native American Women's Theater. Oxford: Miami University Press, 2009.\n\nMcKee, Heidi A., and James E. Porter. The Ethics of Internet Research: A Rhetorical, Case-based Approach ... "",""title"":""https://miamioh.edu/cas/departments/english/publications/index.html""}]"
6,186,2026-09-15T14:05:56.051481+00:00,co-edited Routledge 2018 contemporary literature coordinator research group founded 2009,"[""co"",""edited"",""routledge"",""2018"",""contemporary"",""literature"",""coordinator"",""research"",""group"",""founded"",""2009""]","""co"" OR ""edited"" OR ""routledge"" OR ""2018"" OR ""contemporary"" OR ""literature"" OR ""coordinator"" OR ""research"" OR ""group"" OR ""founded"" OR ""2009""",5,b1af516a902e543048d1e4224eda6a2bb7e5f0432435ad0b09b4f1791afb4dc9,48076469fb92d05b1b4455bb2e687f50baaa5601d96fff34d92fc818f6e0df19,True,"[""d56"",""d7"",""d29"",""d57"",""d34""]","[""20074"",""1728"",""29051"",""7107"",""10703""]","[{""docid"":""20074"",""score"":25.988177403547276,""snippet"":"" ... the Existential Threats of Technology (in progress) .\n\nFaruque, Muhammad (2023. ) From the Divine to the Human: Contemporary Islamic Thinkers on Evil, Suffering, and the Global Pandemic. Co-edited with Mohammed Rustom. Routledge: London and New York .\n\nFaruque, Muhammad. Why Read Mulla Sadra Today? Cambridge: Cambridge University Press, under ... "",""title"":""https://researchdirectory.uc.edu/p/faruqumu""},{""docid"":""1728"",""score"":25.86006134701669,""snippet"":"" ... His (co-)authored and (co-)edited works include Translation of Arabic Literature in the United Kingdom and Ireland, The Routledge Handbook of Arabic Translation, and Translation and the Power of Agency, with a forthcoming co-edited volume on Translating Modernity. He is currently writing a monograph examining the ... "",""title"":""https://publications-prairial.fr/encounters-in-translation/index.php?id=91""},{""docid"":""29051"",""score"":25.6837691075784,""snippet"":"" ... From 2009 to 2015, he was a research and teaching assistant at the German Department Heidelberg before moving to Berlin to work at the Institute for German and Dutch Philology of the Freie Universität. Today, he works as a research coordinator at Hamburg University. Main research interests: Early ... "",""title"":""https://referenceworks.brill.com/display/db/jho?language=en""},{""docid"":""7107"",""score"":25.053407651010588,""snippet"":"" ... modern and contemporary art, the art market, creativity and the cultural industry.\n\nHe founded Ars Kriterion E-Zine, which publishes weekly art reviews, interviews and research papers, and coordinates two channels of critical audiovisual productions on VIMEO and YouTube. In addition, he is the editorial coordinator of AICA ... "",""title"":""https://aicainternational.news/whos-who""},{""docid"":""10703"",""score"":25.01226688618488,""snippet"":"" ... His main research interests are wellbeing, moral judgments, and the ethics of new and emerging technologies. Dan is a founding co-editor of the International Journal of Wellbeing, founding member of the Australasian Experimental Philosophy Research Group, international editorial board member of Rowman & Littlefield's book series on ... "",""title"":""https://daily-philosophy.com/authors/""}]"
6,187,2026-09-15T14:05:56.068392+00:00,PhD on the writings of an English writer convenor panel 2012 article,"[""phd"",""on"",""the"",""writings"",""of"",""an"",""english"",""writer"",""convenor"",""panel"",""2012"",""article""]","""phd"" OR ""on"" OR ""the"" OR ""writings"" OR ""of"" OR ""an"" OR ""english"" OR ""writer"" OR ""convenor"" OR ""panel"" OR ""2012"" OR ""article""",5,1958069d638b0a951c523a792b99db86ef5997d40dd0b655149a88431f968efa,fe0346e42f4c2cc450fe05efe30777e93e3b3b04317473491c45dc18ff34eeb3,True,"[""d16"",""d24"",""d18"",""d17"",""d58""]","[""77105"",""39901"",""30521"",""77437"",""70779""]","[{""docid"":""77105"",""score"":27.158839480882456,""snippet"":"" ... 01-Jan-2008 The Thirties in Colour, BBC4 Susan served as an advisor and Talking Head on this television programme on British imperial history.\n\n01-Jan-2007 'Freedoms at Midnight': The Iconography of Independence Susan was a convenor with Professor Robert Holland of this one day conference, which ... "",""title"":""https://research.london.ac.uk/search/fellow/185/dr-susan-williams/""},{""docid"":""39901"",""score"":25.445059595796312,""snippet"":"" ... We perceive Anglophone Studies as an interdisciplinary academic field studying the English language as well as literatures, cultures and media of English-speaking countries and therefore welcome any contributions from the areas of\n\n- English Linguistics\n\n- Anglophone Literary Studies\n\n- Anglophone Cultural and Media Studies\n\nOne conference day will be ... "",""title"":""https://essenglish.org/cfp/conf1909/""},{""docid"":""30521"",""score"":25.443355277738743,""snippet"":"" ... I am a Council Member of the British Society for Population Studies and serve on one of the ESRC Grant Assessment Panels. I have served as an evaluation member panel for the Portuguese and Swedish Social Research Councils. I was a member of the editorial team of Work ... "",""title"":""https://www.brunel.ac.uk/research/Institutes/Institute-of-Digital-Futures/Our-digital-experts""},{""docid"":""77437"",""score"":25.10602027561036,""snippet"":"" ... of a policy report on \""Barriers to Inward and Outward Student Mobility\"" (2013), developing an International Foundation Programme (2015), as well as international student recruitment and partnership building delegations in India, China, Brazil and the Philippines (since 2012).\n\nExternally, Professor Faas has acted as expert evaluator and panel ... "",""title"":""https://www.tcd.ie/research/profiles/?profile=faasd""},{""docid"":""70779"",""score"":23.737625648070136,""snippet"":"" ... By period and genre, his work is focused largely (though not exclusively) on English poetry and poetics of the nineteenth and twentieth centuries. He is the author of G. K. Chesterton (2012), co-author, with Michael O'Neill, of Poetic Form: an Introduction (CUP, 2012), and editor of ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""}]"
6,188,2026-09-15T14:05:56.086956+00:00,research group founded 2009 coordinator December 2023 literary studies Routledge,"[""research"",""group"",""founded"",""2009"",""coordinator"",""december"",""2023"",""literary"",""studies"",""routledge""]","""research"" OR ""group"" OR ""founded"" OR ""2009"" OR ""coordinator"" OR ""december"" OR ""2023"" OR ""literary"" OR ""studies"" OR ""routledge""",5,f0faec5e9e9d0e22c41dcaa62004c17c67ef6e517d33c99a7783c189504dc1fa,22365424cda8f2be11733adb81b72f1d4bb24c18ebb2ada41d6a95b40336aa66,True,"[""d6"",""d7"",""d37"",""d41"",""d18""]","[""63611"",""1728"",""6982"",""86603"",""30521""]","[{""docid"":""63611"",""score"":21.160105441550066,""snippet"":"" ... Journal of the International Society for Iranian Studies. Routledge, 41(1): 137-158. (2016)\n\n- \""Morphological Priming of Multi-morphemic Persian Words in Mental Lexicon\"". The 2nd Workshop on Persian Language and Computer. Tehran University. 29-38. (2006)\n\n- \""Control in Persian (2)\"". Literary Text Research. Allameh Tabatabayee University, College ... "",""title"":""https://mes.uchicago.edu/pouneh-shabani-jadidi""},{""docid"":""1728"",""score"":20.411978340370208,""snippet"":"" ... 2023-09-01\n---\nMona Baker is Affiliate Professor at the Sustainable Health Unit (SUSTAINIT), University of Oslo, where she is responsible for developing the Oslo Medical Corpus, co-coordinator of the Genealogies of Knowledge Research Network, Director of the Baker Centre for Translation and Intercultural Studies at Shanghai ... "",""title"":""https://publications-prairial.fr/encounters-in-translation/index.php?id=91""},{""docid"":""6982"",""score"":20.177066537434673,""snippet"":"" ... Editor, Working Papers Series, Eco-Research Chair in Environmental Risk Management. 22 papers in Series.\n\nReport Editor and Project Organizer, \""Toward an Ideal World of Environmental Risk Management,\"" 28 participants from 11 departments.\n\nUniversity of California, Riverside\n\nAssistant Coordinator, Humanities and Social Sciences Faculty Gender Studies Group, 1991 ... "",""title"":""https://www.gmu.edu/profiles/alight1""},{""docid"":""86603"",""score"":20.17090076162549,""snippet"":"" ... Open research data at LNU: Open science project part, 2023-2025 : LNUB Webinar Series for Researchers (För dig som forskar), 8 October 2024.\n\n- Golub, K., Kamal, A.M., Ihrmark, D. (2024). DARIAH-SE: Coordination, Networking, Platforms : DARIAH-SE Launch, Växjö, 9 December 2024.\n\n- Golub, K. (2024). Europe/Africa ... "",""title"":""https://lnu.se/en/staff/koraljka.golub/""},{""docid"":""30521"",""score"":19.917750219396424,""snippet"":"" ... Computer Science, 2023), we offer the MSc Artificial Intelligence course with great flexibility (1 year full-time, 2 year part-time or 3 year staged study). If you are interested, apply here. 15 Scholarships available for applicants from under-represented groups, £10,000 of each. Research & Development Collaboration ... "",""title"":""https://www.brunel.ac.uk/research/Institutes/Institute-of-Digital-Futures/Our-digital-experts""}]"
6,190,2026-09-15T14:05:56.124984+00:00,Katherine Mansfield research group 2009 coordinator,"[""katherine"",""mansfield"",""research"",""group"",""2009"",""coordinator""]","""katherine"" OR ""mansfield"" OR ""research"" OR ""group"" OR ""2009"" OR ""coordinator""",5,1e9c97cdad7394b1cb794a07db185659ef4029e44459ee576ae3ccef0cefa2f4,be3abceec3842e7be912663b3f5cc46980d567511ba005b41d3ae172647b2196,True,"[""d59"",""d60"",""d61"",""d44"",""d62""]","[""18561"",""60227"",""68778"",""60284"",""97634""]","[{""docid"":""18561"",""score"":19.0388584909445,""snippet"":"" ... Dedicated 2002.\n\n- 2009 Lorenzo de Zavala State Archives and Library Building- various, Austin, TX - Noted Texas authors, including James Michener, Walter Prescott Webb, and Jack \""Jaxon\"" Jackson used the state archives for research and inspiration. Dedicated Dec. 3, 2009.\n\n- 2011 Mansfield Public Library - John Howard Griffin, Mansfield, TX ... "",""title"":""https://www.utrgv.edu/newsroom/2022/04/04-utrgv-center-for-mexican-american-studies-hosts-literary-landmark-unveiling-in-honor-of-gloria-anzalda.htm""},{""docid"":""60227"",""score"":18.808209729895918,""snippet"":"" ... They got on well, although Mansfield considered the much wealthier Arnim to be patronizing.Katherine Mansfield, Vincent O'Sullivan, ed., et al. (1996) The Collected Letters of Katherine Mansfield: Volume Four: 1920–1921, pp. 249–250. Oxford: Clarendon Press. Retrieved 20 July 2020 (Google Books) Mansfield satirized Arnim ... "",""title"":""https://en.wikipedia.org/wiki/Elizabeth_von_Arnim""},{""docid"":""68778"",""score"":17.408403623523842,""snippet"":"" ... 6 of Katherine Mansfield's Short Stories You Need to Read\nauthor: Rosie Lesso; Answers\ndate: 2023-09-03\n---\nThough she was born in New Zealand, Katherine Mansfield spent her adult life in Europe (principally in London), where she spent her time writing reviews, poems, and short stories ... "",""title"":""https://www.thecollector.com/katherine-mansfield-short-stories-to-read/""},{""docid"":""60284"",""score"":17.361960422140662,""snippet"":"" ... Infantile and Parental Crises in the Short Fiction of Katherine Mansfield, Helen Simpson and Hanif Kureishi\"" in R. Arias, M. López-Rodríguez, C. Pérez-Hernández and A. Moreno-Ortiz, eds., Hopes and Fears. English and American Studies in Spain. AEDEAN/Universidad de Málaga, 2013, 304–307.\n\n- Torres-Zúñiga ... "",""title"":""https://intersections.es/?page_id=468""},{""docid"":""97634"",""score"":16.74243062074749,""snippet"":"" ... Katherine Mansfield\n\nBorn in New Zealand but most associated with London literary movement The Bloomsbury Group, Katherine Mansfield was a pioneer of modernist fiction. Casting off the distant narratives of Victorian literature, Mansfield got into the minds of her characters, detailing their thoughts, memories and fears.\n\nIf you ... "",""title"":""https://www.globesoup.net/writing-blog/20-greatest-short-story-writers-of-all-time""}]"
6,191,2026-09-15T14:05:56.144111+00:00,D.H. Lawrence research group 2009 coordinator Routledge 2018,"[""d"",""h"",""lawrence"",""research"",""group"",""2009"",""coordinator"",""routledge"",""2018""]","""d"" OR ""h"" OR ""lawrence"" OR ""research"" OR ""group"" OR ""2009"" OR ""coordinator"" OR ""routledge"" OR ""2018""",5,e5d8cecbef730334920f4268284000a54e2f8e4a481a85daf1580277ce7061aa,09e54be83af711542a9f723d21fb41d5d7e051829f0c8ccc89221caa1b8c0088,True,"[""d47"",""d48"",""d40"",""d49"",""d50""]","[""98088"",""73830"",""23789"",""100163"",""4163""]","[{""docid"":""98088"",""score"":22.246774629042903,""snippet"":"" ... Jessica Davis\n\nPh.D. 2019\n\nCurrent Position\n\nPhilosophy Instructor, Western Governors University\n\nLeAnn Holland\n\nPh.D. 2018\n\nCurrent Position\n\nAssistant Professor of Education and the Coordinator of the Graduate Program at St. Lawrence University in upstate New York\n\nSelect Publications\n\nOstrow-Michel, Jessica, LeAnn M. Holland, Claudine Brunnquell ... "",""title"":""https://www.tc.columbia.edu/arts-and-humanities/philosophy/people/alumni---doctoral-program/""},{""docid"":""73830"",""score"":21.9086023737024,""snippet"":"" ... pp. 111–139). Routledge.\n\nFerrari, M., & Chi, M. T. H. (1998). The nature of naive explanations of natural selection. International Journal of Science Education, 20(10), 1231–1256.\n\nGreene, E. D. (1990). The logic of university students' misunderstanding of natural selection. Journal of Research in Science Teaching, 27 ... "",""title"":""https://ojs.cepsj.si/index.php/cepsj/article/view/1484""},{""docid"":""23789"",""score"":21.314072362118463,""snippet"":"" ... He received his Ph.D. from the University of Utah in 1980, with a focus on Middle East studies, Turkish and Islamic history. His recent research interests focused on social and cultural 19th-century Istanbul. |\n\nDavid Stratton 1962–1993 dstratton@wsu.edu | David H. Stratton (1927-2023) , Professor ... "",""title"":""https://history.wsu.edu/people/""},{""docid"":""100163"",""score"":20.853075077251017,""snippet"":"" ... Schunk, D. H., Meece, J. L., & Pintrich, P. R. (2014). Motivation in education: Theory, research, and applications (4th ed.). Pearson.\n\nSchunk, D. H., & Pajares, F. (2009). Self-efficacy theory. In K. R. Wentzel & A. Wigfield (Eds.), Handbook of motivation at school (pp. 35–53). Routledge/Taylor & Francis Group ... "",""title"":""https://link.springer.com/article/10.1007/s10648-023-09767-9""},{""docid"":""4163"",""score"":20.58113276899321,""snippet"":"" ... In D. Neil (Ed.), Pioneering perspectives in Cooperative Learning: theory, research, and classroom practice for diverse approaches to CL (pp. 146–164). Routledge.\n\nBarkley, E. F., Cross, K. P., & Major, C. H. (2014). Collaborative learning techniques: a handbook for college faculty (2nd ed.). Wiley\n\nBruffee, K. A. (1973 ... "",""title"":""https://link.springer.com/article/10.1007/s11528-022-00823-9""}]"
6,192,2026-09-15T14:05:56.162341+00:00,contemporary women's writing research group 2009 Routledge 2018 co-edited,"[""contemporary"",""women"",""s"",""writing"",""research"",""group"",""2009"",""routledge"",""2018"",""co"",""edited""]","""contemporary"" OR ""women"" OR ""s"" OR ""writing"" OR ""research"" OR ""group"" OR ""2009"" OR ""routledge"" OR ""2018"" OR ""co"" OR ""edited""",5,2d138dc23db165ed3e04847a5376ae04a653b75dcfd9ff32723a8073e70aaaaf,73c79ef9a6f2d680b004bd55180be0b7eaed9987e8d6c57a34094e7c0d5e7d93,True,"[""d63"",""d64"",""d31"",""d65"",""d66""]","[""87097"",""30196"",""46908"",""34680"",""43417""]","[{""docid"":""87097"",""score"":23.464019609511748,""snippet"":"" ... Together with Alexandra Lloyd and Laura Tunbridge, I co-convened the Oxford Song Network: Poetry and Performance at TORCH (The Oxford Research Centre in the Humanities), and between 2009 and 2024, I was one of the convenors of Study Group for Slavonic and East European Music (supported by ... "",""title"":""https://www.mod-langs.ox.ac.uk/people/philip-bullock""},{""docid"":""30196"",""score"":23.077276270579322,""snippet"":"" ... From Homer's Listeners to Shakespeare's Readers. New York: Oxford University Press, 2019. »\n\nAttridge, Derek (NHC Fellow 2014–15; 2016–17), ed. Zoë Wicomb and the Translocal: Writing Scotland and South Africa. Edited by Derek Attridge and Kai Easton. Routledge Research in Postcolonial Literature. New York: Routledge ... "",""title"":""https://nationalhumanitiescenter.org/scholarly-programs/books-by-fellows/""},{""docid"":""46908"",""score"":22.573550429943406,""snippet"":"" ... Popular culture\n\nWeinstock's research often seeks to theorize contemporary popular culture. Tangential to his emphasis on the Gothic, he edited a 2008 collection for SUNY Press on the animated program South Park.\n\nIn 2018, Weinstock published Critical Approaches to Welcome to Night Vale: Podcasting Between Weather and ... "",""title"":""https://en.wikipedia.org/wiki/Jeffrey_Andrew_Weinstock""},{""docid"":""34680"",""score"":22.354102648895516,""snippet"":"" ... She is a member of Mexico's National Fund for Culture and the Arts (SNCA) and held a scholarship in essay writing between 2018-2020.\n\nView Posts →\n\nGerald Epstein is Professor of Economics and a founding Co-Director of the Political Economy Research Institute (PERI) at the University ... "",""title"":""https://nonsite.org/authors/""},{""docid"":""43417"",""score"":22.285158368102937,""snippet"":"" ... Interraciality, Same Sex Desire, and Contemporary African American Culture. Bloomington: Indiana University Press, 2009.\n\nJohnson, Kelli. ed. Performing Worlds into Being: Native American Women's Theater. Oxford: Miami University Press, 2009.\n\nMcKee, Heidi A., and James E. Porter. The Ethics of Internet Research: A Rhetorical, Case-based Approach ... "",""title"":""https://miamioh.edu/cas/departments/english/publications/index.html""}]"
