round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
5,109,2026-09-15T14:21:35.875459+00:00,Don Chaffey director filmography dinosaur adventure films,"[""don"",""chaffey"",""director"",""filmography"",""dinosaur"",""adventure"",""films""]","""don"" OR ""chaffey"" OR ""director"" OR ""filmography"" OR ""dinosaur"" OR ""adventure"" OR ""films""",5,ab5bf036c2ad709a16acaa0f233740d2df045123ab34319cc59ca08a08782f82,835411d1258a75d953404f74fc2c8bd0b21eb69b52285fc13d4d36356f82c08c,False,"[""d25"",""d18"",""d42"",""d17"",""d28""]","[""50848"",""30031"",""57958"",""53433"",""97534""]","[{""docid"":""50848"",""score"":32.83418212059305,""snippet"":"" ... See it at its trippy best with Fantastic Planet, and in The Adventures of Prince Achmed, the oldest surviving animated film.\n\nPuppet stop-motion animation has been the preferred method for venerable directors like Tim Burton (producer of The Nightmare Before Christmas), Charlie Kaufman (Anomalisa), and Wes Anderson ... "",""title"":""https://editorial.rottentomatoes.com/guide/best-stop-motion-animated-movies/""},{""docid"":""30031"",""score"":26.466251970102572,""snippet"":"" ... science-fiction film ever - director Don Chaffey's Jason and the Argonauts (1963). Chaffey also directed Raquel Welch in a furry bikini (boosting bikini sales), who followed banished tribesman Tumak in Hammer Studios' unbelievable One Million Years BC (1966) (a remake of the 1939 prehistoric adventure with Victor ... "",""title"":""https://www.filmsite.org/60sintro2.html""},{""docid"":""57958"",""score"":24.807588865509175,""snippet"":"" ... Newsweek , 26 July 1993.\n\n* * *\n\nBefore Walt Disney, there was Emile Cohl (the \""first animator,\"" who made over 250 films in the early years of the twentieth century); Winsor McCay (whose Gertie the Dinosaur, created in 1914, was the original animated personality); John Randolph Bray (the Henry Ford of ... "",""title"":""http://www.filmreference.com/Writers-and-Production-Artists-De-Edo/Disney-Walt.html""},{""docid"":""53433"",""score"":24.22459827818587,""snippet"":"" ... Jason and the Argonauts (1963 film) - Wikipedia\ndate: 2003-05-13\n---\nname: Jason and the Argonauts\ndirector: Don Chaffey\nproducer: Charles H. Schneer\nwriter: Beverley CrossJan Read\nbased_on: The Argonautica3rd century BC Apollonius Rhodius\nstarring: * Todd Armstrong, * Nancy Kovack, * Honor Blackman, * Gary Raymond\nmusic: Bernard Herrmann\ncinematography ... "",""title"":""https://en.wikipedia.org/wiki/Jason_and_the_Argonauts_(1963_film)""},{""docid"":""97534"",""score"":23.83277825522517,""snippet"":"" ... 1968), starring Eric Porter, adapted from another Dennis Wheatley novel\n*When Dinosaurs Ruled the Earth (1970), directed by Val Guest\n*Creatures the World Forgot (1971), directed by Don Chaffey\n\nWar films\n\nHammer made several war films over the years:\n*The Steel Bayonet (1957)\n*The Camp on Blood Island ... "",""title"":""https://en.wikipedia.org/wiki/Hammer_Film_Productions""}]"
5,113,2026-09-15T14:21:36.363848+00:00,short film directed with nephew actor Indian heritage,"[""short"",""film"",""directed"",""with"",""nephew"",""actor"",""indian"",""heritage""]","""short"" OR ""film"" OR ""directed"" OR ""with"" OR ""nephew"" OR ""actor"" OR ""indian"" OR ""heritage""",5,040d32e4645a50fcac49625cb8705c8273ba187028865ff985f1b12653b84c6b,93aad536ff25d17d736e24372680d403dc7a75b7c8c7a5d5a5a4c14072735db0,False,"[""d8"",""d7"",""d9"",""d43"",""d44""]","[""53720"",""78253"",""93643"",""12829"",""16078""]","[{""docid"":""53720"",""score"":19.432270819523513,""snippet"":"" ... With the help of lighting and makeup, Oberon made The Divorce of Lady X in 1938 with Laurence Olivier. Her next film and her best-known, 1939's Wuthering Heights also with Olivier, was made for Samuel Goldwyn and directed by William Wyler.\n\nOlivier and Oberon did not ... "",""title"":""https://goldenglobes.com/articles/forgotten-hollywood-merle-oberon-and-her-lifelong-secret/""},{""docid"":""78253"",""score"":19.069545465255057,""snippet"":"" ... he found out that Oberon was the first actor of South Asian origin to be nominated for an Oscar.\n\nHis fascination grew as he saw her films and dug deeper into her past. \""As a queer person, I empathise with this feeling that you must hide a part ... "",""title"":""https://www.bbc.com/news/world-asia-india-61079732""},{""docid"":""93643"",""score"":18.816682705473735,""snippet"":"" ... It was produced by Herbert Klynn and Jules Engel of Format Films, Hollywood, and designed and animated at the Halas and Batchelor Cartoon Film studios in London, England. The show lasted thirty episodes; however, these were invariably split into three separate shorts, with the middle segment being a ... "",""title"":""https://en.wikipedia.org/wiki/Lone_Ranger""},{""docid"":""12829"",""score"":18.232953397366025,""snippet"":"" ... Since the loss of his nephew, he has become overprotective of Willie Jack.\n* Kimberly Guerrero (Colville with Salish-Kootenai heritage) as Auntie B, Willie Jack's aunt, a paranoid beadworker.\n* Jana Schmieding (Cheyenne River Lakota) as Bev, the clinic receptionist and Jackie's aunt.\n* Casey Camp-Horinek (Ponca ... "",""title"":""https://en.wikipedia.org/wiki/Reservation_Dogs""},{""docid"":""16078"",""score"":18.122790271805904,""snippet"":"" ... Like many Satyajit Ray films, there are gorgeous dance sequences and appealing musical numbers, but unlike most, the spoken language is Urdu not Bengali, and it is a big budget film in Technicolor using name actors.\n\nBased on a short story by Prem Chand, the film is set ... "",""title"":""https://www.imdb.com/title/tt0076696/""}]"
6,126,2026-09-15T14:21:40.926345+00:00,One Million Years B.C. Wikipedia runtime cast,"[""one"",""million"",""years"",""b"",""c"",""wikipedia"",""runtime"",""cast""]","""one"" OR ""million"" OR ""years"" OR ""b"" OR ""c"" OR ""wikipedia"" OR ""runtime"" OR ""cast""",5,1ae30aa8b72cf90615b204a3051d9cbaba494478ad7376214c7ddb39b94cb511,7f810e8bbfa2ad4447ec03d4cd18d2d932e1cc716c6d22aa39b67173251c9703,False,"[""d38"",""d45"",""d46"",""d47"",""d48""]","[""863"",""17835"",""3261"",""23283"",""26419""]","[{""docid"":""863"",""score"":19.832979169034317,""snippet"":"" ... Film Runtime: 116 minutes Subject: Buses External Links: Wikipedia · IMDb |\n\n| Get on the Bus Starring: Richard Belzer · De'aundre Bonds · Andre Braugher Description: Fifteen disparate African American men board a bus in Los Angeles bound for Washington, D.C., where they plan on attending the Million Man March ... "",""title"":""https://carsandracingstuff.com/library/video/videoguide.php""},{""docid"":""17835"",""score"":16.91235083600536,""snippet"":"" ... announced on YouTube that they will not continue filming the show.\n\nEric and Courtney had struggled with infertility, ultimately becoming pregnant with the twins and the sextuplets by using fertility medication.\n\nCourtney delivered the sextuplets via Caesarean section 30 weeks into the pregnancy.\n\nCast\n\n*Eric Waldrop (b. 1981 ... "",""title"":""https://en.wikipedia.org/wiki/Sweet_Home_Sextuplets""},{""docid"":""3261"",""score"":16.831680668816784,""snippet"":"" ... Hamptons, in order to seek revenge on the families that wronged her 20 years earlier. In the midst of her plan, she uncovers secrets, lies, and affairs, and finds herself in multiple dangerous situations that could tear the beachside town apart.\n\nCast and characters\n\n**Table 1**\n\n| Actor | Character ... "",""title"":""https://en.wikipedia.org/wiki/Revenge_(TV_series)""},{""docid"":""23283"",""score"":16.653890982009788,""snippet"":"" ... The Last Airbender's budget wound up being $150 million, in addition to over $130 million spent on marketing costs, making it Shyamalan's most expensive film. During production, the name Avatar was removed from the title to avoid confusion with the 2009 film Avatar.\n\nCasting\n\nShyamalan originally ... "",""title"":""https://en.wikipedia.org/wiki/The_Last_Airbender_(film)""},{""docid"":""26419"",""score"":16.314384733845433,""snippet"":"" ... 9 (2009 animated film) - Wikipedia\ndate: 2007-08-25\n---\ndirector: Shane Acker\nproducer: * Jim Lemley, * Tim Burton, * Timur Bekmambetov, * Dana Ginsburg\nscreenplay: Pamela Pettler\nstory: Shane Acker\nbased_on: Shane Acker\nstarring: * Elijah Wood, * John C. Reilly, * Jennifer Connelly, * Christopher Plummer, * Crispin Glover, * Martin Landau, * Fred Tatasciore\nmusic ... "",""title"":""https://en.wikipedia.org/wiki/9_(2009_animated_film)""}]"
6,133,2026-09-15T14:21:41.976932+00:00,Don Chaffey filmography Wikipedia,"[""don"",""chaffey"",""filmography"",""wikipedia""]","""don"" OR ""chaffey"" OR ""filmography"" OR ""wikipedia""",5,3e90ea8ad998ce613799787536602d2152c877939a5044d915f9ab7a8fadec57,8d072115ca4d9889c9e0c39d88bff1e8824cadcad47fd03115d727b98fa6bf3e,False,"[""d25"",""d17"",""d27"",""d26"",""d28""]","[""50848"",""53433"",""31449"",""33322"",""97534""]","[{""docid"":""50848"",""score"":19.19575148883007,""snippet"":"" ... Don Chaffey's Jason and the Argonauts is an outlandish, transportive piece of nostalgia whose real star is the masterful stop-motion animation work of Ray Harryhausen.\n\nSynopsis: After saving the life of his royal father's usurper, Pelias (Douglas Wilmer), whom he fails to recognize, Jason (Todd ... "",""title"":""https://editorial.rottentomatoes.com/guide/best-stop-motion-animated-movies/""},{""docid"":""53433"",""score"":19.11476721771027,""snippet"":"" ... Jason and the Argonauts (1963 film) - Wikipedia\ndate: 2003-05-13\n---\nname: Jason and the Argonauts\ndirector: Don Chaffey\nproducer: Charles H. Schneer\nwriter: Beverley CrossJan Read\nbased_on: The Argonautica3rd century BC Apollonius Rhodius\nstarring: * Todd Armstrong, * Nancy Kovack, * Honor Blackman, * Gary Raymond\nmusic: Bernard Herrmann\ncinematography ... "",""title"":""https://en.wikipedia.org/wiki/Jason_and_the_Argonauts_(1963_film)""},{""docid"":""31449"",""score"":17.279736450664117,""snippet"":"" ... David Baird, M.C | Don Chaffey | |\n| 1960 | Never Let Go | John Cummings | John Guillermin | |\n| 1961 | The Long and the Short and the Tall | Sgt. Mitchem | Leslie Norman | |\n| 1961 | Don't Bother to Knock | Bill Ferguson | Cyril Frankel | |\n| 1961 | The Hellions | Sgt. Sam Hargis | Ken Annakin | |\n| 1962 | Le Crime ... "",""title"":""https://en.wikipedia.org/wiki/Richard_Todd""},{""docid"":""33322"",""score"":17.00759314752958,""snippet"":"" ... History of the Chaffey Joint Union High School District\ndate: 2022-03-01\n---\nHistory of the Chaffey Joint Union High School District\n\nThe Chaffey Joint Union High School District traces its roots back to 1882 when George Chaffey, along with his brother William, purchased land from the Cucamonga ... "",""title"":""https://cjuhsd.net/apps/pages/index.jsp?uREC_ID=1772707&type=d&pREC_ID=1952189""},{""docid"":""97534"",""score"":14.44849761112434,""snippet"":"" ... adapted from another Dennis Wheatley novel\n*When Dinosaurs Ruled the Earth (1970), directed by Val Guest\n*Creatures the World Forgot (1971), directed by Don Chaffey\n\nWar films\n\nHammer made several war films over the years:\n*The Steel Bayonet (1957)\n*The Camp on Blood Island (1958)\n*Ten Seconds to ... "",""title"":""https://en.wikipedia.org/wiki/Hammer_Film_Productions""}]"
6,136,2026-09-15T14:21:42.324761+00:00,Perfectly formed quote actor Indian descent,"[""perfectly"",""formed"",""quote"",""actor"",""indian"",""descent""]","""perfectly"" OR ""formed"" OR ""quote"" OR ""actor"" OR ""indian"" OR ""descent""",5,fd6707ca0fd0e7f2d9773790d21cc640a3f75ac04b3aafbd1aaffcb199a422e4,c15655b4ce01c939e39e1d196f92ed6f036702cad2e52448cf6e092a49630af9,False,"[""d49"",""d50"",""d51"",""d52"",""d53""]","[""79295"",""33038"",""26179"",""69148"",""7433""]","[{""docid"":""79295"",""score"":17.88001189201267,""snippet"":"" ... doing her best work in an extremely difficult role and being separated from Larry [Olivier], who was in New York.\""Thomas, Bob quoting Olivia de Havilland. \""Official biography of Olivier benefits from cache of actor's letters\"". St. Louis Post-Dispatch (The Associated Press), 4 January 2006, p ... "",""title"":""https://en.wikipedia.org/wiki/Vivien_Leigh""},{""docid"":""33038"",""score"":17.182035831859352,""snippet"":"" ... a British actor of Nigerian descent. |\n| ' | 1932 | In the adventure film, Anglo-Indian actor Boris Karloff and white actress Myrna Loy play Asians Fu Manchu and Fah Lo See. The Chinese embassy in Washington, D.C. issued a formal complaint against the film.Christopher Frayling, quoted in \""Fu ... "",""title"":""https://en.wikipedia.org/wiki/Whitewashing_in_film""},{""docid"":""26179"",""score"":15.857979175332812,""snippet"":"" ... he is a Negro.\"" Quoting \n\nAfter the United States acquired the area in the Louisiana Purchase, Creoles resisted American attempts to impose their binary racial culture. In other American states, slavery had been a racialized lens through which people with any African descent were considered lower in status ... "",""title"":""https://en.wikipedia.org/wiki/Louisiana_Creole_people""},{""docid"":""69148"",""score"":15.602794742717311,""snippet"":"" ... I will close this article with a quote from Werner Herzog. It will sum up their perfectly:\n\n\""People think we had a love-hate relationship. Well, I did not love him, nor did I hate him. We had mutual respect for each other, even as we both planned ... "",""title"":""https://jesuitroundup.org/2023/02/klaus-kinski-and-werner-herzog-the-most-intense-relationship-in-cinema/""},{""docid"":""7433"",""score"":15.570182750199145,""snippet"":"" ... winners\nCategory:Screen Awards winners\nCategory:International Indian Film Academy Awards winners\nCategory:Indian male film actors\nCategory:Indian male stage actors\nCategory:Indian male television actors\nCategory:Indian people of Pashtun descent\nCategory:Male actors from Jaipur\nCategory:Male actors in Hindi cinema\nCategory:National School of ... "",""title"":""https://en.wikipedia.org/wiki/Irrfan_Khan""}]"
7,152,2026-09-15T14:21:47.254267+00:00,One Million Years B.C. 1966 film Wikipedia,"[""one"",""million"",""years"",""b"",""c"",""1966"",""film"",""wikipedia""]","""one"" OR ""million"" OR ""years"" OR ""b"" OR ""c"" OR ""1966"" OR ""film"" OR ""wikipedia""",5,2c94b8676e78d3ada79c3028f5254618a6842e70c156870d2efb01bec27dc153,6e08bb8e36c56bacf99ec08606632309c97a36ea22038e13b175dbd74270dbf8,False,"[""d54"",""d55"",""d56"",""d38"",""d57""]","[""47507"",""45245"",""24833"",""863"",""71399""]","[{""docid"":""47507"",""score"":14.895553044284851,""snippet"":"" ... fantasy films employed a wider range of special effects, as in the original of The Time Machine (1960) and Mysterious Island (1961), or with animated aliens or mythical creatures, as in the Harryhausen animation for Jason and the Argonauts (1963) and One Million Years B.C. (1966). Some ... "",""title"":""https://en.wikipedia.org/wiki/1960s_in_film""},{""docid"":""45245"",""score"":14.481313537990935,""snippet"":"" ... who turns 80 this year — has sold over 100 million records, with 36 UK Top 40 hits. He's enjoyed success in TV and film too, from singing the theme tune to the 1965 James Bond 'Thunderball' to starring as a current judge on ITV's 'The Voice ... "",""title"":""https://blog.stannah.com/15-iconic-british-musicians-over-65""},{""docid"":""24833"",""score"":14.399815616119586,""snippet"":"" ... Visit the rankings page to view the entire list of New Zealander Film Directors.\n\n1. Peter Jackson (b. 1961)\n\nWith an HPI of 69.26, Peter Jackson is the most famous New Zealander Film Director. His biography has been translated into 85 different languages on wikipedia.\n\nSir Peter ... "",""title"":""https://pantheon.world/profile/occupation/film-director/country/new-zealand""},{""docid"":""863"",""score"":13.98793336695301,""snippet"":"" ... on-car cameras. More than just loud cars driving fast, each race sequence is filmed in a different style showcasing multiple cinema art styles of the 1960s. |\n\n1966 Feature Film Runtime: 176 minutes Subject: Open Wheel Racing External Links: Wikipedia · IMDb |\n\n| Gone in 60 Seconds Starring: H.B ... "",""title"":""https://carsandracingstuff.com/library/video/videoguide.php""},{""docid"":""71399"",""score"":13.975122958905832,""snippet"":"" ... Hamilton co-starred in a season-one episode of The Munsters, \""Autumn Croakus\"", as a conman named Malcolm. He also appeared as Police Commissioner James \""Jim\"" Gordon in all 120 episodes of the Batman television series (1966–68) as well as the 1966 film of the same name ... "",""title"":""https://en.wikipedia.org/wiki/Neil_Hamilton_(actor)""}]"
7,159,2026-09-15T14:21:48.305346+00:00,Don Chaffey director Wikipedia filmography,"[""don"",""chaffey"",""director"",""wikipedia"",""filmography""]","""don"" OR ""chaffey"" OR ""director"" OR ""wikipedia"" OR ""filmography""",5,95393e94dec76e953f5b15e5845063d8ae6f6770760234dd767a1c8b6053116d,c8479e980ed5651565210edb2a660d85c9f87aa588a1e0d91fe3c6ef91b0e3f6,False,"[""d25"",""d17"",""d27"",""d26"",""d28""]","[""50848"",""53433"",""31449"",""33322"",""97534""]","[{""docid"":""50848"",""score"":21.304756674501437,""snippet"":"" ... Don Chaffey's Jason and the Argonauts is an outlandish, transportive piece of nostalgia whose real star is the masterful stop-motion animation work of Ray Harryhausen.\n\nSynopsis: After saving the life of his royal father's usurper, Pelias (Douglas Wilmer), whom he fails to recognize, Jason (Todd ... "",""title"":""https://editorial.rottentomatoes.com/guide/best-stop-motion-animated-movies/""},{""docid"":""53433"",""score"":20.461123990589723,""snippet"":"" ... Jason and the Argonauts (1963 film) - Wikipedia\ndate: 2003-05-13\n---\nname: Jason and the Argonauts\ndirector: Don Chaffey\nproducer: Charles H. Schneer\nwriter: Beverley CrossJan Read\nbased_on: The Argonautica3rd century BC Apollonius Rhodius\nstarring: * Todd Armstrong, * Nancy Kovack, * Honor Blackman, * Gary Raymond\nmusic: Bernard Herrmann\ncinematography ... "",""title"":""https://en.wikipedia.org/wiki/Jason_and_the_Argonauts_(1963_film)""},{""docid"":""31449"",""score"":19.160041997680704,""snippet"":"" ... David Baird, M.C | Don Chaffey | |\n| 1960 | Never Let Go | John Cummings | John Guillermin | |\n| 1961 | The Long and the Short and the Tall | Sgt. Mitchem | Leslie Norman | |\n| 1961 | Don't Bother to Knock | Bill Ferguson | Cyril Frankel | |\n| 1961 | The Hellions | Sgt. Sam Hargis | Ken Annakin | |\n| 1962 | Le Crime ... "",""title"":""https://en.wikipedia.org/wiki/Richard_Todd""},{""docid"":""33322"",""score"":17.00759314752958,""snippet"":"" ... History of the Chaffey Joint Union High School District\ndate: 2022-03-01\n---\nHistory of the Chaffey Joint Union High School District\n\nThe Chaffey Joint Union High School District traces its roots back to 1882 when George Chaffey, along with his brother William, purchased land from the Cucamonga ... "",""title"":""https://cjuhsd.net/apps/pages/index.jsp?uREC_ID=1772707&type=d&pREC_ID=1952189""},{""docid"":""97534"",""score"":16.572610043374894,""snippet"":"" ... 1972 and The Satanic Rites of Dracula \n* Don Houghton, writer of Dracula A.D. 1972, The Satanic Rites of Dracula, The Legend of the 7 Golden Vampires and Shatter\n* Peter Sykes, director of Demons of the Mind and To the Devil a Daughter\n\nOther personnel\n\nThe scores for ... "",""title"":""https://en.wikipedia.org/wiki/Hammer_Film_Productions""}]"
7,162,2026-09-15T14:21:48.742353+00:00,actor born 1950s Indian immigrant parents short film nephew perfectly formed,"[""actor"",""born"",""1950s"",""indian"",""immigrant"",""parents"",""short"",""film"",""nephew"",""perfectly"",""formed""]","""actor"" OR ""born"" OR ""1950s"" OR ""indian"" OR ""immigrant"" OR ""parents"" OR ""short"" OR ""film"" OR ""nephew"" OR ""perfectly"" OR ""formed""",5,1aa76c3777e6c48a7752fcfffe287191250de2ee1d5edfa8b1ad250b84ad2914,5499e1ad26b3b38ae018bf36c94cb903004bf1ef71122226ea7ab10167b09a49,False,"[""d58"",""d1"",""d59"",""d60"",""d61""]","[""10811"",""21993"",""32327"",""97365"",""55428""]","[{""docid"":""10811"",""score"":24.39290339875741,""snippet"":"" ... Scrooge's first appearance in animated form (save for a brief Mickey Mouse Club television series cameo) was in Disney's 1967 theatrical short Scrooge McDuck and Money (voiced by Bill Thompson), in which he teaches his nephews basic financial tips.Berg, Bill (writer) & Hamilton, Luske (director). Scrooge ... "",""title"":""https://en.wikipedia.org/wiki/Scrooge_McDuck""},{""docid"":""21993"",""score"":24.02536549172601,""snippet"":"" ... Full list\n\nRaj Kapoor (; born as Shrishti Nath Kapoor; 14 December 1924 2 June 1988; also known as Ranbir Raj Kapoor) was an Indian actor, film director and producer, who worked in Hindi cinema.*\n* He is considered to be one of the greatest and most influential actors and ... "",""title"":""https://en.wikipedia.org/wiki/Raj_Kapoor""},{""docid"":""32327"",""score"":23.873684872828605,""snippet"":"" ... His wife and three children survive him, as do three grandchildren.- Actor\n\n- Soundtrack\n\nHenry Gibson was born on 21 September 1935 in Germantown, Pennsylvania. Before appearing in films and television series, he was a child star on the stage during the 1940s and during the late 1950s he ... "",""title"":""https://m.imdb.com/search/name/?death_date=2009&ref_=nm_ov_dth_year""},{""docid"":""97365"",""score"":22.90510233798059,""snippet"":"" ... 1850 on\n\n- Born within the census year (including month): 1870–1880\n\n- Month and year of birth: 1900\n\nParents\n\n- Foreign-born parents: 1870\n\n- Parents' place of birth: 1880–1930, 1940 & 1950 (sample only)\n\n- Mother tongue: 1910, 1940 & 1950 (sample only)\n\n- Self and parents' mother tongue: 1920, 1930\n\nMarriage\n\n- Married ... "",""title"":""https://familytreemagazine.com/records/census/everybody-counts/""},{""docid"":""55428"",""score"":22.86298396167507,""snippet"":"" ... a queer Indian-American is ashamed of her depression diagnosis and hides it from her unsympathetic immigrant family. But when her lifelong crush returns, she must choose between pursuing love or coming out a second time — this time as depressed.\n\nJulia Kupiec – 2025 Short Film Script Winner\n\nChicken ... "",""title"":""https://bluecatscreenplay.com/resources/winner-interviews/""}]"
8,177,2026-09-15T14:21:52.791444+00:00,One Million Years B.C. 1966 film runtime 100 minutes cast,"[""one"",""million"",""years"",""b"",""c"",""1966"",""film"",""runtime"",""100"",""minutes"",""cast""]","""one"" OR ""million"" OR ""years"" OR ""b"" OR ""c"" OR ""1966"" OR ""film"" OR ""runtime"" OR ""100"" OR ""minutes"" OR ""cast""",5,6192e25a384a486f0c63aa9531b177ff438a361693c6a269a39c12cc42d16213,c69ac7424e3203c84ed0b88a21c6f20ba8ec761347276c72e9651736daaf71b8,False,"[""d30"",""d38"",""d39"",""d40"",""d62""]","[""97967"",""863"",""94912"",""3678"",""73755""]","[{""docid"":""97967"",""score"":24.976447032094907,""snippet"":"" ... The film is currently No. 21 on the American Film Institute's list of \""America's 100 Greatest Movies.\""\n\n#31. The Maltese Falcon (1941)\n\n- Director: John Huston\n\n- Stacker score: 92\n\n- Metascore: 96\n\n- IMDb user rating: 8\n\n- Runtime: 100 minutes\n\nMystery writer Dashiell Hammett's most well-known novel ... "",""title"":""https://stacker.com/stories/movies/100-best-movies-based-books""},{""docid"":""863"",""score"":24.8095067028494,""snippet"":"" ... on-car cameras. More than just loud cars driving fast, each race sequence is filmed in a different style showcasing multiple cinema art styles of the 1960s. |\n\n1966 Feature Film Runtime: 176 minutes Subject: Open Wheel Racing External Links: Wikipedia · IMDb |\n\n| Gone in 60 Seconds Starring: H.B ... "",""title"":""https://carsandracingstuff.com/library/video/videoguide.php""},{""docid"":""94912"",""score"":22.926059650450703,""snippet"":"" ... on the River Kwai and Lawrence of Arabia, but it still works exceedingly well for a film of its size, and is worth devoting 3+ hours of one's time to.\n\nDoctor Zhivago\n\nCast\n\n-\n\nOmar Sharif\n\n-\n\nGeraldine Chaplin\n\n-\n\nRod Steiger\n\n- Release Date\n\n- December 22, 1965\n\n- Runtime\n\n- 200 minutes ... "",""title"":""https://collider.com/best-movies-1965-ranked/""},{""docid"":""3678"",""score"":22.66549734700516,""snippet"":"" ... It's the sort of fantastical concept that Miller would tackle in a slightly more interesting way in the underrated 2022 film Three Thousand Years of Longing, but it's still interestingly done here.\n\n- Release Date\n\n- June 12, 1987\n\n- Runtime\n\n- 118 Minutes\n\n- Director\n\n- George Miller\n\n21 'The Little ... "",""title"":""https://collider.com/best-jack-nicholson-movies-ranked/""},{""docid"":""73755"",""score"":22.502536909393935,""snippet"":"" ... Once Upon A Time In The West placed 30th on their list.\n\nYear-end lists\n\nThe film is recognized by American Film Institute in these lists:\n* 2003: AFI's 100 Years...100 Heroes & Villains:\n** Frank – Nominated Villain\n* 2005: AFI's 100 Years of Film Scores – Nominated\n\nFilm references ... "",""title"":""https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_the_West""}]"
8,181,2026-09-15T14:21:53.995495+00:00,Don Chaffey director filmography Wikipedia,"[""don"",""chaffey"",""director"",""filmography"",""wikipedia""]","""don"" OR ""chaffey"" OR ""director"" OR ""filmography"" OR ""wikipedia""",5,017df936c69ff7159cf32b007564de9b7743d2524f3aaba22fb917b4050b266a,cb35017f019a9714713b9392a46c2edcc5505257469af44b56e979300fea45dc,False,"[""d25"",""d17"",""d27"",""d26"",""d28""]","[""50848"",""53433"",""31449"",""33322"",""97534""]","[{""docid"":""50848"",""score"":21.304756674501437,""snippet"":"" ... Don Chaffey's Jason and the Argonauts is an outlandish, transportive piece of nostalgia whose real star is the masterful stop-motion animation work of Ray Harryhausen.\n\nSynopsis: After saving the life of his royal father's usurper, Pelias (Douglas Wilmer), whom he fails to recognize, Jason (Todd ... "",""title"":""https://editorial.rottentomatoes.com/guide/best-stop-motion-animated-movies/""},{""docid"":""53433"",""score"":20.461123990589723,""snippet"":"" ... Jason and the Argonauts (1963 film) - Wikipedia\ndate: 2003-05-13\n---\nname: Jason and the Argonauts\ndirector: Don Chaffey\nproducer: Charles H. Schneer\nwriter: Beverley CrossJan Read\nbased_on: The Argonautica3rd century BC Apollonius Rhodius\nstarring: * Todd Armstrong, * Nancy Kovack, * Honor Blackman, * Gary Raymond\nmusic: Bernard Herrmann\ncinematography ... "",""title"":""https://en.wikipedia.org/wiki/Jason_and_the_Argonauts_(1963_film)""},{""docid"":""31449"",""score"":19.160041997680704,""snippet"":"" ... David Baird, M.C | Don Chaffey | |\n| 1960 | Never Let Go | John Cummings | John Guillermin | |\n| 1961 | The Long and the Short and the Tall | Sgt. Mitchem | Leslie Norman | |\n| 1961 | Don't Bother to Knock | Bill Ferguson | Cyril Frankel | |\n| 1961 | The Hellions | Sgt. Sam Hargis | Ken Annakin | |\n| 1962 | Le Crime ... "",""title"":""https://en.wikipedia.org/wiki/Richard_Todd""},{""docid"":""33322"",""score"":17.00759314752958,""snippet"":"" ... History of the Chaffey Joint Union High School District\ndate: 2022-03-01\n---\nHistory of the Chaffey Joint Union High School District\n\nThe Chaffey Joint Union High School District traces its roots back to 1882 when George Chaffey, along with his brother William, purchased land from the Cucamonga ... "",""title"":""https://cjuhsd.net/apps/pages/index.jsp?uREC_ID=1772707&type=d&pREC_ID=1952189""},{""docid"":""97534"",""score"":16.572610043374894,""snippet"":"" ... 1972 and The Satanic Rites of Dracula \n* Don Houghton, writer of Dracula A.D. 1972, The Satanic Rites of Dracula, The Legend of the 7 Golden Vampires and Shatter\n* Peter Sykes, director of Demons of the Mind and To the Devil a Daughter\n\nOther personnel\n\nThe scores for ... "",""title"":""https://en.wikipedia.org/wiki/Hammer_Film_Productions""}]"
