round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
4,97,2026-09-15T13:17:15.671975+00:00,Man Asian Literary Prize created 2007 winners,"[""man"",""asian"",""literary"",""prize"",""created"",""2007"",""winners""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""created"" OR ""2007"" OR ""winners""",5,cc654eee6af60c35624a97304511250fdf9593c1de00a2d8d8b16640d196e71c,63c79ebaf36d26fe0f89c690750d7d8986b71cf0d26f8536806c3266b6d31e18,False,"[""d12"",""d14"",""d16"",""d32"",""d33""]","[""3002"",""32938"",""18890"",""605"",""76806""]","[{""docid"":""3002"",""score"":21.090075076917724,""snippet"":"" ... A Russian version of the Booker Prize was created in 1992 called the Booker-Open Russia Literary Prize, also known as the Russian Booker Prize. In 2007, Man Group plc established the Man Asian Literary Prize, an annual literary award given to the best novel by an Asian ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""32938"",""score"":20.6879178155872,""snippet"":"" ... 1935\n\nThe is a Japanese literary award presented biannually. Because of its prestige and the considerable attention the winner receives from the media, it is, along with the Naoki Prize, one of Japan's most sought after literary prizes.\n\nHistory\n\nThe Akutagawa Prize was established in 1935 by ... "",""title"":""https://en.wikipedia.org/wiki/Akutagawa_Prize""},{""docid"":""18890"",""score"":20.545985987677206,""snippet"":"" ... Her second novel, Garbo Laughs (2003) was a winner of the Ottawa Book Award and shortlisted for the Governor General's Award. Her third and most recent novel, Late Nights on Air (2007) was a winner of the 2007 Scotiabank Giller Prize, the 2008 Ottawa Book Award, and ... "",""title"":""https://www.yorku.ca/laps/huma/canadian-writers/""},{""docid"":""605"",""score"":19.91272356899192,""snippet"":"" ... International IMPAC Dublin Literary Award 2012. Retrieved 23 January 2015.\n* Financial Times 2010 Fiction of the YearBlau, Rosie (3 December 2010). FT Fiction Round-up 2010. Financial Times, Fiction Round-up 2010. Retrieved 25 January 2015.\n\nLife of Pi\n\n* Winner of the 2002 Man Booker Prize for FictionLife ... "",""title"":""https://en.wikipedia.org/wiki/Yann_Martel""},{""docid"":""76806"",""score"":19.389112278543823,""snippet"":"" ... Kaya and its authors have been the recipients of numerous awards, including the Gregory Kolovakas Prize for Outstanding New Literary Press, the American Book Award, the Association for Asian American Studies Book Award, the PEN Beyond Margins Open Book Prize, the Asian American Writers' Workshop Award, and the ... "",""title"":""https://www.clmp.org/programs-opportunities/firecracker/firecracker-awards-winners-archive/""}]"
4,102,2026-09-15T13:17:16.304472+00:00,Chigozie Obioma awards nominations full list,"[""chigozie"",""obioma"",""awards"",""nominations"",""full"",""list""]","""chigozie"" OR ""obioma"" OR ""awards"" OR ""nominations"" OR ""full"" OR ""list""",5,e343059efd2418c5dc240e1a01c603f194d2fb015a1a06d1c370865ffc50d649,7454784663234b24d4708ddd4bd008fae7c941c576fc13d549c3e766f387ea91,False,"[""d21"",""d26"",""d29"",""d30"",""d28""]","[""8674"",""38708"",""3438"",""37690"",""23177""]","[{""docid"":""8674"",""score"":39.34687352879129,""snippet"":"" ... Program Director, Mentor\n\nChigozie Obioma was born in Akure, Nigeria. His first two novels, The Fishermen (2015) and An Orchestra of Minorities (2019) were both finalists for the Booker prize. His novels have been translated into more than 29 languages and won the inaugural FT/Oppenheimer Award for ... "",""title"":""https://www.oxbelly.com/fiction-writers-program/advisors""},{""docid"":""38708"",""score"":37.00468875224088,""snippet"":"" ... List of winners and nominated authors of the Booker Prize - Wikipedia\ndate: 2002-08-11\n---\nThe following is a list of winners and shortlisted authors of the Booker Prize for Fiction. The prize has been awarded each year since 1969 to the best original full-length novel, written ... "",""title"":""https://en.wikipedia.org/wiki/List_of_winners_and_nominated_authors_of_the_Booker_Prize""},{""docid"":""3438"",""score"":28.859576575212124,""snippet"":"" ... Chigozie Obioma\ndate: 2000-01-01\n---\n-\n\n- MajorsMinorsCertificates\n\n>>\n\n- Policies & ProceduresFYW Guidebook\n\n>>\n\n- Digital Learning LabsPortfoliosEvaluationsMoran ePortfolio AwardsBarnett Essay AwardsDouble Dawgs\n\n>>\n\n- Transfer FAQProspective Student Information\n\n>>\n\n- Study AbroadInternships and Research Opportunities\n\n>>\n\n-\n\n>>\n\n- Double DawgsTransfer Student InformationDual Degree Program: LLED/BAExperiential Learning in EnglishStudy AbroadAwards and Prizes\n\n-\n\n>>\n\n- Double Dawgs\n\n>>\n\n- African American/Multicultural StudiesAmerican Literary ... "",""title"":""https://www.english.uga.edu/directory/people/chigozie-obioma""},{""docid"":""37690"",""score"":26.74360911953399,""snippet"":"" ... This book brilliantly explores the effects of slavery and colonialism on African families as the story unfolds between West Africa and the United States.\n\n- The Fishermen (2015) by Chigozie Obioma (Nigeria): In this heartbreaking tale, four brothers in a small Nigerian town have their lives turned upside down ... "",""title"":""https://enkoeducation.com/the-must-read-in-african-literature/""},{""docid"":""23177"",""score"":23.43471098031048,""snippet"":"" ... the likes of US-based Nigerian Booker Prize shortlistee Chigozie Obioma to take on the mantle of bootstrap race \""analysis\"" in a more sophisticated manner. A few months before the 2016 Aké Festival Black Lives Matter panel, Obioma saw it fit to make his intervention into the debate ... "",""title"":""https://africasacountry.com/2019/04/why-im-no-longer-talking-to-nigerians-about-race""}]"
4,106,2026-09-15T13:17:17.002017+00:00,literary award created 2005 2006 2007 2008 2009 book translated 25 languages,"[""literary"",""award"",""created"",""2005"",""2006"",""2007"",""2008"",""2009"",""book"",""translated"",""25"",""languages""]","""literary"" OR ""award"" OR ""created"" OR ""2005"" OR ""2006"" OR ""2007"" OR ""2008"" OR ""2009"" OR ""book"" OR ""translated"" OR ""25"" OR ""languages""",5,5e9c24c60fb40f97aedb29ff02b9b5d59a77b630a770b7797c91f5b5172c4f33,85ccb59acb1f311c455402cea59043fd129bb01a4e0f514929f115d147c5706e,False,"[""d34"",""d35"",""d24"",""d36"",""d12""]","[""39699"",""30196"",""32505"",""49894"",""3002""]","[{""docid"":""39699"",""score"":27.477694999128722,""snippet"":"" ... It was awarded for the first time in 2008.\n\n**Table 10**: Literary Translators Award Winners (2009–2021)\n\n| Year | Winner | Work | Language | Ref. |\n|---|---|---|---|---|\n| 2021 | Jeff Opland and Peter T. Mtuze | Iimbali Zamandulo (1838–1910) | Xhosa to English | |\n| 2020 | Refiloe Moahluli | YHEKE YANGA! Umdlali ka3 Toti uba yintshatsheli yeqakamba | English ... "",""title"":""https://en.wikipedia.org/wiki/South_African_Literary_Awards""},{""docid"":""30196"",""score"":26.382258771782652,""snippet"":"" ... Norton & Company, 2007. H. L. Mitchell Award (2008); Liberty Legacy Foundation Award (2008); Robert F. Kennedy Book Award (2008); International Labor History Association Book of the Year Award (2009) »\n\nHoogenboom, Hilde (NHC Fellow, 2000–01), trans. The Memoirs of Catherine the Great. Translated by Hilde Hoogenboom and Mark ... "",""title"":""https://nationalhumanitiescenter.org/scholarly-programs/books-by-fellows/""},{""docid"":""32505"",""score"":26.13815272027109,""snippet"":"" ... Piper\"" | | Yale Series of Younger Poets Competition | | |\n| 2001 | | | | | |\n| 2002 | | | | | |\n| 2004 | | | | | |\n| 2005 | | | | | |\n| 2006 | | | | | |\n| 2006 | | | | | |\n| 2008 | | | | | |\n| 2008 | (2007): * \""Someone You Have Seen Before\"" * \""Token Resistance\"" * \""Chapter II, Book 35\"" * \""Memories of Imperialism\"" * \""The New Higher\"" * \""Interesting People of Newfoundland\""}} | | | | |\n| 2009 | | | | | |\n| 2010 | | | | | |\n| 2011 | | | | | |\n| 2013 | | | | | |\n| 2013 | | | | | |\n| 2014 | | | | | |\n| 2017 | | | | | |\n| 2019 | Three poems from ... "",""title"":""https://en.wikipedia.org/wiki/List_of_awards_and_honors_received_by_John_Ashbery""},{""docid"":""49894"",""score"":26.05535928055495,""snippet"":"" ... English translation following in 2005. Kafka on the Shore won the World Fantasy Award in 2006. The English version of his novel After Dark was released in May 2007. It was chosen by The New York Times as a \""notable book of the year\"". In late 2005, Murakami ... "",""title"":""https://en.wikipedia.org/wiki/Haruki_Murakami""},{""docid"":""3002"",""score"":25.9435198840513,""snippet"":"" ... date=26 May 1954 |language=en}} | The Line of Beauty | Historical fiction | |\n| 2005 | John Banville | The Sea | Literary fiction | |\n| 2006 | Kiran Desai | The Inheritance of Loss | Literary fiction | |\n| 2007 | Anne Enright | The Gathering | Literary fiction | |\n| 2008 | Aravind Adiga | The White Tiger | Literary fiction | |\n| 2009 | Hilary Mantel | Wolf Hall ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""}]"
4,112,2026-09-15T13:17:17.912416+00:00,award founded 2000s novel translated over twenty five languages contender,"[""award"",""founded"",""2000s"",""novel"",""translated"",""over"",""twenty"",""five"",""languages"",""contender""]","""award"" OR ""founded"" OR ""2000s"" OR ""novel"" OR ""translated"" OR ""over"" OR ""twenty"" OR ""five"" OR ""languages"" OR ""contender""",5,c1a9297ffa83001fb0df697b4b444f3950c87cb4140fbf7fec20c910e7ae84af,b0f632b0ffd3578fb385caf6aabf4cc4cc7565b40a0d6546247745ac591e8342,False,"[""d10"",""d37"",""d38"",""d16"",""d2""]","[""913"",""13228"",""56475"",""18890"",""57021""]","[{""docid"":""913"",""score"":19.51671038768097,""snippet"":"" ... borders, climate change, language, and forced migration.\n\n\""Scattered All Over the Earth\"" is one of two dystopian novels on the longlist for this year's National Book Award for Translated Literature, along with Olga Ravn's \""The Employees,\"" a workplace satire set aboard a twenty-second-century spaceship ... "",""title"":""https://www.newyorker.com/books/page-turner/the-2022-national-book-awards-longlist-translated-literature""},{""docid"":""13228"",""score"":19.24989467935425,""snippet"":"" ... We also find\n\nthis claim in Rebecca Walkowitz's seminal study of the born-translated novel, which maps\n\npatterns of global circulation across multiple languages and with a specific attention to the\n\ncreative shifts within and between popular genres. Not coincidentally, this recuperation and\n\nrevival of genre as ... "",""title"":""https://www.researchgate.net/publication/327409406_Planetary_Figurations_Intensive_Genre_in_World_Literature""},{""docid"":""56475"",""score"":17.61971601455098,""snippet"":"" ... Austin, Mario Ortiz Robles argues that the language of the novel is paramount and that the current emphasis on the representational and physical aspects of the novel tends to obscure this fact. He provides brilliant original readings of five major Victorian novels: Dickens's Our Mutual Friend, Brontë ... "",""title"":""https://english.wisc.edu/department-life/faculty-bookshelf/""},{""docid"":""18890"",""score"":17.486125629845688,""snippet"":"" ... Smith/Books in Canada First Novel Award, the U.S. The Lambda Literary Award, and was named a Notable Book by the American Library Association. Selvadurai's second novel Cinnamon Gardens was published in Canada, the U.K, the USA and was translated into 6 languages: Italian, French ... "",""title"":""https://www.yorku.ca/laps/huma/canadian-writers/""},{""docid"":""57021"",""score"":17.34730449763529,""snippet"":"" ... She has translated three novels by the Italian writer Domenico Starnone, and is the editor of The Penguin Book of Italian Short Stories. A contributor for over twenty-five years toThe New Yorker magazine, she has published critical essays on authors including Ovid, Dante, Primo Levi, Alessandro Manzoni ... "",""title"":""https://barnard.edu/profiles/jhumpa-lahiri""}]"
5,126,2026-09-15T13:17:23.956693+00:00,Man Asian Literary Prize winners list 2010 2011 2012 2013,"[""man"",""asian"",""literary"",""prize"",""winners"",""list"",""2010"",""2011"",""2012"",""2013""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""winners"" OR ""list"" OR ""2010"" OR ""2011"" OR ""2012"" OR ""2013""",5,f1536759b5c78db734a2983ee149cfad2b02e018644217f3b856b015bc24b186,581d7af71ab8a134b761b6bf05433b044194b62e6b39fdbc4ac3d7926cf0bb2f,False,"[""d32"",""d17"",""d39"",""d12"",""d40""]","[""605"",""56224"",""23230"",""3002"",""81437""]","[{""docid"":""605"",""score"":27.870518730389463,""snippet"":"" ... List 2012 . International IMPAC Dublin Literary Award 2012. Retrieved 23 January 2015.\n* Financial Times 2010 Fiction of the YearBlau, Rosie (3 December 2010). FT Fiction Round-up 2010. Financial Times, Fiction Round-up 2010. Retrieved 25 January 2015.\n\nLife of Pi\n\n* Winner of the 2002 Man Booker Prize ... "",""title"":""https://en.wikipedia.org/wiki/Yann_Martel""},{""docid"":""56224"",""score"":26.964016867492415,""snippet"":"" ... Recent prize winners are listed below.\n\nAlice Davis Hitchcock Book Award (Society of Architectural Historians)\n\n2004: Jordan Sand, House and Home in Modern Japan: Architecture, Domestic Space, and Bourgeois Culture, 1880–1930 (HEAM 223)\n\nAldo and Jeanne Scaglione Prize for East Asian Studies (Modern Language Association of America ... "",""title"":""https://asiacenter.harvard.edu/publications/awards""},{""docid"":""23230"",""score"":26.244768173881237,""snippet"":"" ... His previous collections include Phantom Camera (winner of the 2012 Green Rose Prize in Poetry from New Issues Press), Carrier Wave (winner of the 2006 Colorado Prize for Poetry from the Center for Literary Publishing at Colorado State University), and the digital chapbook The Tallest Building in America ... "",""title"":""https://artsandsciences.syracuse.edu/english-department/creative-writing-mf-program/raymond-carver-reading-series/previous-raymond-carver-reading-series/""},{""docid"":""3002"",""score"":26.062570283426503,""snippet"":"" ... Gathering | Literary fiction | |\n| 2008 | Aravind Adiga | The White Tiger | Literary fiction | |\n| 2009 | Hilary Mantel | Wolf Hall | Historical fiction | |\n| 2010 | Howard Jacobson | The Finkler Question | Comic novel | |\n| 2011 | Julian Barnes | The Sense of an Ending | Literary fiction | |\n| 2012 | Hilary Mantel | Bring Up the Bodies | Historical fiction | |\n| 2013 | Eleanor Catton ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""81437"",""score"":26.02953740110122,""snippet"":"" ... His short story \""Miracle\"" garnered him the award in 2013 and his story \""Genesis\"" was shortlisted for the 2016 Caine Prize. Folarin's first novel, A Particular Kind of Black Man, was released in 2019. He was also recently named to the Africa39 list of the most promising ... "",""title"":""https://guides.loc.gov/african-jewish-middle-east-studies/african-studies/event-videos""}]"
5,131,2026-09-15T13:17:24.579751+00:00,Man Asian Literary Prize shortlist translated 25 languages,"[""man"",""asian"",""literary"",""prize"",""shortlist"",""translated"",""25"",""languages""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""shortlist"" OR ""translated"" OR ""25"" OR ""languages""",5,621a522e04093b2ce03a1556b84b8d99ec27d616612bbf861ea5fbcab9740273,8e3e7877d463cd548000050179b804c6e0c048cfae6a69b65e438674f5939816,False,"[""d12"",""d18"",""d41"",""d16"",""d3""]","[""3002"",""6058"",""41360"",""18890"",""56350""]","[{""docid"":""3002"",""score"":30.09490577910286,""snippet"":"" ... In 2007, Man Group plc established the Man Asian Literary Prize, an annual literary award given to the best novel by an Asian writer, either written in English or translated into English, and published in the previous calendar year.\n\nFor many years, as part of The Times Literature ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""6058"",""score"":28.758486498966466,""snippet"":"" ... His award-winning novels have been adapted for the cinema, shortlisted for the Man Booker Prize, and translated into more than thirty languages. His essays and short stories have appeared in The New York Times, The Washington Post, and The New Yorker, among many other publications. Hamid now ... "",""title"":""https://www.aspeninstitute.org/blog-posts/20-new-works-fiction-social-impact/""},{""docid"":""41360"",""score"":28.741421832071914,""snippet"":"" ... prize more than once), Praiseworthy wins the UK's James Tait Black Prize and is shortlisted for the Dublin Literary Award and the Climate Fiction Prize, among others. Marosia Castaldi's The Hunger of Women wins the ALTA Prize for Prose (for the best translation from any language ... "",""title"":""https://www.andotherstories.org/about-us/""},{""docid"":""18890"",""score"":28.037988126963654,""snippet"":"" ... Scotiabank Giller Prize short list nominee in 2005, winner of the city of Toronto Book Award in 2000 and the recipient of the CBC Canadian Literary Award for short fiction in 2001. Her books have been published in 18 countries and translated into 14 languages and she was ... "",""title"":""https://www.yorku.ca/laps/huma/canadian-writers/""},{""docid"":""56350"",""score"":27.60113354293966,""snippet"":"" ... A selection of his poetry is collected in Desire Never … Read More\n\nColm Toíbín\n\nColm Toíbín is the author of six novels, including The Master, winner of the International IMPAC Dublin Literary Award and shortlisted for the Man Booker Prize, as well as winner of the LA Times ... "",""title"":""https://griffinpoetryprize.com/judges/""}]"
5,135,2026-09-15T13:17:25.101520+00:00,Man Asian Literary Prize Wikipedia history,"[""man"",""asian"",""literary"",""prize"",""wikipedia"",""history""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""wikipedia"" OR ""history""",5,4f7ad24aab0a6a3f19c836ebde6a309fea12199c5ce416e0b7523a1326d686ff,c396cd35373d47d044c1b20eca814e91d106106f88be2fe11129a72d7dd0db3f,False,"[""d14"",""d12"",""d42"",""d32"",""d43""]","[""32938"",""3002"",""96517"",""605"",""54094""]","[{""docid"":""32938"",""score"":17.33878268737977,""snippet"":"" ... 1935\n\nThe is a Japanese literary award presented biannually. Because of its prestige and the considerable attention the winner receives from the media, it is, along with the Naoki Prize, one of Japan's most sought after literary prizes.\n\nHistory\n\nThe Akutagawa Prize was established in 1935 by ... "",""title"":""https://en.wikipedia.org/wiki/Akutagawa_Prize""},{""docid"":""3002"",""score"":17.13133122319094,""snippet"":"" ... A Russian version of the Booker Prize was created in 1992 called the Booker-Open Russia Literary Prize, also known as the Russian Booker Prize. In 2007, Man Group plc established the Man Asian Literary Prize, an annual literary award given to the best novel by an Asian ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""96517"",""score"":17.06371402792679,""snippet"":"" ... The Asian/Pacific American Awards for Literature are administered by the Asian/Pacific American Librarians Association to honor outstanding literary works by or about Asian/Pacific Americans. Books in various genres written by or about Asian/Pacific Americans are eligible.\n\n31. Aspen Words Literary Prize:\n\nThe Aspen Words ... "",""title"":""https://mybookcave.com/authorpost/the-ultimate-list-of-book-awards-and-author-recognitions-part-one-american-awards/""},{""docid"":""605"",""score"":16.581281691036246,""snippet"":"" ... International IMPAC Dublin Literary Award 2012. Retrieved 23 January 2015.\n* Financial Times 2010 Fiction of the YearBlau, Rosie (3 December 2010). FT Fiction Round-up 2010. Financial Times, Fiction Round-up 2010. Retrieved 25 January 2015.\n\nLife of Pi\n\n* Winner of the 2002 Man Booker Prize for FictionLife ... "",""title"":""https://en.wikipedia.org/wiki/Yann_Martel""},{""docid"":""54094"",""score"":15.974100940906958,""snippet"":"" ... Among the most decorated American writers of his generation, he has won every major American literary award, including the Pulitzer Prize for his major novel American Pastoral (1997).\n\nIn the realm of African-American literature, Ralph Ellison's 1952 novel Invisible Man was instantly recognized as among the ... "",""title"":""https://en.wikipedia.org/wiki/American_literature""}]"
6,148,2026-09-15T13:17:28.024962+00:00,Man Asian Literary Prize Wikipedia,"[""man"",""asian"",""literary"",""prize"",""wikipedia""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""wikipedia""",5,1d070afe1940e818c32ef5ae27a70e9aca752898cfcd60511a17c9f3ae1f2cf1,1e93585793054e220a036abc11c2731b80a7c6a616ac5aec22a73a0fd8281563,False,"[""d14"",""d12"",""d42"",""d32"",""d43""]","[""32938"",""3002"",""96517"",""605"",""54094""]","[{""docid"":""32938"",""score"":17.089445114989296,""snippet"":"" ... Akutagawa Prize - Wikipedia\nauthor: Authority control databases National France BnF data Japan\ndate: 2004-01-20\n---\nname: Akutagawa Prize\nsubheader: 芥川龍之介賞 (Akutagawa Ryūnosuke Shō)\nawarded_for: Best published literary story by a rising author\npresenter: Society for the Promotion of Japanese Literature\ncountry: Japan\ndate: 10 08 1935 ... "",""title"":""https://en.wikipedia.org/wiki/Akutagawa_Prize""},{""docid"":""3002"",""score"":16.827539437357,""snippet"":"" ... A Russian version of the Booker Prize was created in 1992 called the Booker-Open Russia Literary Prize, also known as the Russian Booker Prize. In 2007, Man Group plc established the Man Asian Literary Prize, an annual literary award given to the best novel by an Asian ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""96517"",""score"":16.75118395066134,""snippet"":"" ... The Asian/Pacific American Awards for Literature are administered by the Asian/Pacific American Librarians Association to honor outstanding literary works by or about Asian/Pacific Americans. Books in various genres written by or about Asian/Pacific Americans are eligible.\n\n31. Aspen Words Literary Prize:\n\nThe Aspen Words ... "",""title"":""https://mybookcave.com/authorpost/the-ultimate-list-of-book-awards-and-author-recognitions-part-one-american-awards/""},{""docid"":""605"",""score"":16.581281691036246,""snippet"":"" ... International IMPAC Dublin Literary Award 2012. Retrieved 23 January 2015.\n* Financial Times 2010 Fiction of the YearBlau, Rosie (3 December 2010). FT Fiction Round-up 2010. Financial Times, Fiction Round-up 2010. Retrieved 25 January 2015.\n\nLife of Pi\n\n* Winner of the 2002 Man Booker Prize for FictionLife ... "",""title"":""https://en.wikipedia.org/wiki/Yann_Martel""},{""docid"":""54094"",""score"":15.672636665468133,""snippet"":"" ... Among the most decorated American writers of his generation, he has won every major American literary award, including the Pulitzer Prize for his major novel American Pastoral (1997).\n\nIn the realm of African-American literature, Ralph Ellison's 1952 novel Invisible Man was instantly recognized as among the ... "",""title"":""https://en.wikipedia.org/wiki/American_literature""}]"
6,151,2026-09-15T13:17:28.450259+00:00,Man Asian Literary Prize 2012 winner shortlist,"[""man"",""asian"",""literary"",""prize"",""2012"",""winner"",""shortlist""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""2012"" OR ""winner"" OR ""shortlist""",5,e9a557366fc78d6c2333e71b016b46ce912c3c89407a6d794a5252908f5516ff,f77722ab6de9e2a1d94e63db5e5dbbe7042ccb67ff016295fbfc12783335c4c7,False,"[""d12"",""d18"",""d3"",""d17"",""d44""]","[""3002"",""6058"",""56350"",""56224"",""16447""]","[{""docid"":""3002"",""score"":29.01411495609127,""snippet"":"" ... A Russian version of the Booker Prize was created in 1992 called the Booker-Open Russia Literary Prize, also known as the Russian Booker Prize. In 2007, Man Group plc established the Man Asian Literary Prize, an annual literary award given to the best novel by an Asian ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""6058"",""score"":28.927434068369394,""snippet"":"" ... In 2015, Mabanckou was a finalist for the Man Booker International Prize.\n\nThe Refugees by Viet Thanh Nguyen\n\nViet Thanh Nguyen's novel The Sympathizer is a New York Times best seller and won the Pulitzer Prize for Fiction. Other honors include the Dayton Literary Peace Prize, the ... "",""title"":""https://www.aspeninstitute.org/blog-posts/20-new-works-fiction-social-impact/""},{""docid"":""56350"",""score"":27.513008547663695,""snippet"":"" ... A selection of his poetry is collected in Desire Never … Read More\n\nColm Toíbín\n\nColm Toíbín is the author of six novels, including The Master, winner of the International IMPAC Dublin Literary Award and shortlisted for the Man Booker Prize, as well as winner of the LA Times ... "",""title"":""https://griffinpoetryprize.com/judges/""},{""docid"":""56224"",""score"":27.136815563019457,""snippet"":"" ... Recent prize winners are listed below.\n\nAlice Davis Hitchcock Book Award (Society of Architectural Historians)\n\n2004: Jordan Sand, House and Home in Modern Japan: Architecture, Domestic Space, and Bourgeois Culture, 1880–1930 (HEAM 223)\n\nAldo and Jeanne Scaglione Prize for East Asian Studies (Modern Language Association of America ... "",""title"":""https://asiacenter.harvard.edu/publications/awards""},{""docid"":""16447"",""score"":26.182351685789854,""snippet"":"" ... The Stella Prize was created in 2013 as a reaction to the supposed under-representation of women as winners of literary prizes, in particular the 2011 Miles Franklin Award shortlist. However, since 2013, only one man (A. S. Patrić in 2016) has won the Miles Franklin Award.\n\nRepeat ... "",""title"":""https://en.wikipedia.org/wiki/Miles_Franklin_Award""}]"
6,155,2026-09-15T13:17:28.906279+00:00,Man Asian Literary Prize 2013 winner shortlist,"[""man"",""asian"",""literary"",""prize"",""2013"",""winner"",""shortlist""]","""man"" OR ""asian"" OR ""literary"" OR ""prize"" OR ""2013"" OR ""winner"" OR ""shortlist""",5,a6a8ad00eb0f705704deeb28c9a1a8f9eca9bce95b432f9acc0c0156a21e2c01,dd0d31ef1a2fc45eb6aeb6b7f61b73829cf488786c91fb3373be961603668da2,False,"[""d12"",""d3"",""d17"",""d18"",""d44""]","[""3002"",""56350"",""56224"",""6058"",""16447""]","[{""docid"":""3002"",""score"":29.657986117547466,""snippet"":"" ... A Russian version of the Booker Prize was created in 1992 called the Booker-Open Russia Literary Prize, also known as the Russian Booker Prize. In 2007, Man Group plc established the Man Asian Literary Prize, an annual literary award given to the best novel by an Asian ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""56350"",""score"":27.632785501804516,""snippet"":"" ... A selection of his poetry is collected in Desire Never … Read More\n\nColm Toíbín\n\nColm Toíbín is the author of six novels, including The Master, winner of the International IMPAC Dublin Literary Award and shortlisted for the Man Booker Prize, as well as winner of the LA Times ... "",""title"":""https://griffinpoetryprize.com/judges/""},{""docid"":""56224"",""score"":27.121780624510787,""snippet"":"" ... Recent prize winners are listed below.\n\nAlice Davis Hitchcock Book Award (Society of Architectural Historians)\n\n2004: Jordan Sand, House and Home in Modern Japan: Architecture, Domestic Space, and Bourgeois Culture, 1880–1930 (HEAM 223)\n\nAldo and Jeanne Scaglione Prize for East Asian Studies (Modern Language Association of America ... "",""title"":""https://asiacenter.harvard.edu/publications/awards""},{""docid"":""6058"",""score"":26.934078866037105,""snippet"":"" ... In 2015, Mabanckou was a finalist for the Man Booker International Prize.\n\nThe Refugees by Viet Thanh Nguyen\n\nViet Thanh Nguyen's novel The Sympathizer is a New York Times best seller and won the Pulitzer Prize for Fiction. Other honors include the Dayton Literary Peace Prize, the ... "",""title"":""https://www.aspeninstitute.org/blog-posts/20-new-works-fiction-social-impact/""},{""docid"":""16447"",""score"":26.24569968670106,""snippet"":"" ... The Stella Prize was created in 2013 as a reaction to the supposed under-representation of women as winners of literary prizes, in particular the 2011 Miles Franklin Award shortlist. However, since 2013, only one man (A. S. Patrić in 2016) has won the Miles Franklin Award.\n\nRepeat ... "",""title"":""https://en.wikipedia.org/wiki/Miles_Franklin_Award""}]"
